OrderDateUTC,Order_year,Order_month,Orderweek,Haul,Brand/Channel,Policy_type,58%Insurance_Premium,Insurance_purch,Travix_booking,Travix_revenue
2017-01-15,2017,1,2,Short Haul,VLIEGWINKEL,No insurance,0.0,0,147,0.0
2017-01-15,2017,1,2,Short Haul,VLIEGWINKEL,Travel Insurance,38.976,4,4,62.976
2017-01-16,2017,1,3,Long Haul,BUDGETAIR,Cancellation Insurance,200.7206,9,9,254.7206
2017-01-16,2017,1,3,Long Haul,BUDGETAIR,No insurance,0.0,0,151,0.0
2017-01-16,2017,1,3,Long Haul,BUDGETAIR,Travel Insurance,0.0,1,1,6.0
2017-01-16,2017,1,3,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1388.6417999999996,40,40,1628.6417999999994
2017-01-16,2017,1,3,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,309,0.0
2017-01-16,2017,1,3,Long Haul,CHEAPTICKETSNL,Travel Insurance,207.92999999999995,12,12,279.93
2017-01-16,2017,1,3,Long Haul,VLIEGWINKEL,Cancellation Insurance,212.91219999999998,7,7,254.91219999999998
2017-01-16,2017,1,3,Long Haul,VLIEGWINKEL,No insurance,0.0,0,47,0.0
2017-01-16,2017,1,3,Long Haul,VLIEGWINKEL,Travel Insurance,30.566,1,1,36.566
2017-01-16,2017,1,3,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,2,0.0
2017-01-16,2017,1,3,No Hual,VLIEGWINKEL,No insurance,0.0,0,1,0.0
2017-01-16,2017,1,3,Short Haul,BUDGETAIR,Cancellation Insurance,97.14999999999998,7,7,139.15
2017-01-16,2017,1,3,Short Haul,BUDGETAIR,No insurance,0.0,0,193,0.0
2017-01-16,2017,1,3,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,898.826,66,66,1294.826
2017-01-16,2017,1,3,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,881,0.0
2017-01-16,2017,1,3,Short Haul,CHEAPTICKETSNL,Travel Insurance,226.548,17,17,328.548
2017-01-16,2017,1,3,Short Haul,VLIEGWINKEL,Cancellation Insurance,204.1252,14,14,288.1252
2017-01-16,2017,1,3,Short Haul,VLIEGWINKEL,No insurance,0.0,0,146,0.0
2017-01-16,2017,1,3,Short Haul,VLIEGWINKEL,Travel Insurance,23.142,3,3,41.141999999999996
2017-01-17,2017,1,3,Long Haul,BUDGETAIR,Cancellation Insurance,523.0845999999999,10,10,583.0845999999999
2017-01-17,2017,1,3,Long Haul,BUDGETAIR,No insurance,0.0,0,176,0.0
2017-01-17,2017,1,3,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1442.1874,39,39,1676.1874
2017-01-17,2017,1,3,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,297,0.0
2017-01-17,2017,1,3,Long Haul,CHEAPTICKETSNL,Travel Insurance,589.744,11,11,655.744
2017-01-17,2017,1,3,Long Haul,VLIEGWINKEL,Cancellation Insurance,195.3788,5,5,225.37879999999996
2017-01-17,2017,1,3,Long Haul,VLIEGWINKEL,No insurance,0.0,0,44,0.0
2017-01-17,2017,1,3,Long Haul,VLIEGWINKEL,Travel Insurance,41.354,2,2,53.354
2017-01-17,2017,1,3,Short Haul,BUDGETAIR,Cancellation Insurance,87.52780000000001,7,7,129.5278
2017-01-17,2017,1,3,Short Haul,BUDGETAIR,No insurance,0.0,0,164,0.0
2017-01-17,2017,1,3,Short Haul,BUDGETAIR,Travel Insurance,9.744,2,2,21.744
2017-01-17,2017,1,3,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,698.8246,59,59,1052.8245999999997
2017-01-17,2017,1,3,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,757,0.0
2017-01-17,2017,1,3,Short Haul,CHEAPTICKETSNL,Travel Insurance,214.368,19,19,328.368
2017-01-17,2017,1,3,Short Haul,VLIEGWINKEL,Cancellation Insurance,152.1688,12,12,224.16879999999995
2017-01-17,2017,1,3,Short Haul,VLIEGWINKEL,No insurance,0.0,0,136,0.0
2017-01-17,2017,1,3,Short Haul,VLIEGWINKEL,Travel Insurance,82.824,5,5,112.824
2017-01-18,2017,1,3,Long Haul,BUDGETAIR,Cancellation Insurance,408.1343999999999,14,14,492.1343999999999
2017-01-18,2017,1,3,Long Haul,BUDGETAIR,No insurance,0.0,0,146,0.0
2017-01-18,2017,1,3,Long Haul,BUDGETAIR,Travel Insurance,149.23399999999998,4,4,173.23399999999998
2017-01-18,2017,1,3,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1642.815199999999,53,53,1960.815199999999
2017-01-18,2017,1,3,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,286,0.0
2017-01-18,2017,1,3,Long Haul,CHEAPTICKETSNL,Travel Insurance,186.35399999999998,7,7,228.35399999999998
2017-01-18,2017,1,3,Long Haul,VLIEGWINKEL,Cancellation Insurance,230.77619999999996,7,7,272.77619999999996
2017-01-18,2017,1,3,Long Haul,VLIEGWINKEL,No insurance,0.0,0,65,0.0
2017-01-18,2017,1,3,Long Haul,VLIEGWINKEL,Travel Insurance,197.77999999999997,4,4,221.77999999999997
2017-01-18,2017,1,3,Short Haul,BUDGETAIR,Cancellation Insurance,114.82839999999999,8,8,162.82840000000002
2017-01-18,2017,1,3,Short Haul,BUDGETAIR,No insurance,0.0,0,172,0.0
2017-01-18,2017,1,3,Short Haul,BUDGETAIR,Travel Insurance,12.585999999999999,1,1,18.586
2017-01-18,2017,1,3,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,686.2850000000001,51,51,992.2850000000001
2017-01-18,2017,1,3,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,792,0.0
2017-01-18,2017,1,3,Short Haul,CHEAPTICKETSNL,Travel Insurance,260.652,24,24,404.6519999999999
2017-01-18,2017,1,3,Short Haul,VLIEGWINKEL,Cancellation Insurance,112.54899999999999,8,8,160.54899999999998
2017-01-18,2017,1,3,Short Haul,VLIEGWINKEL,No insurance,0.0,0,149,0.0
2017-01-18,2017,1,3,Short Haul,VLIEGWINKEL,Travel Insurance,40.019999999999996,4,4,64.02000000000001
2017-01-19,2017,1,3,Long Haul,BUDGETAIR,Cancellation Insurance,499.5017999999999,13,13,577.5017999999999
2017-01-19,2017,1,3,Long Haul,BUDGETAIR,No insurance,0.0,0,153,0.0
2017-01-19,2017,1,3,Long Haul,BUDGETAIR,Travel Insurance,199.57799999999997,4,4,223.57799999999997
2017-01-19,2017,1,3,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1524.8490000000002,38,38,1752.8490000000002
2017-01-19,2017,1,3,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,258,0.0
2017-01-19,2017,1,3,Long Haul,CHEAPTICKETSNL,Travel Insurance,375.7819999999999,11,11,441.782
2017-01-19,2017,1,3,Long Haul,VLIEGWINKEL,Cancellation Insurance,143.1092,4,4,167.1092
2017-01-19,2017,1,3,Long Haul,VLIEGWINKEL,No insurance,0.0,0,56,0.0
2017-01-19,2017,1,3,Long Haul,VLIEGWINKEL,Travel Insurance,14.383999999999999,2,2,26.384
2017-01-19,2017,1,3,No Hual,VLIEGWINKEL,No insurance,0.0,0,1,0.0
2017-01-19,2017,1,3,Short Haul,BUDGETAIR,Cancellation Insurance,71.81559999999999,5,5,101.8156
2017-01-19,2017,1,3,Short Haul,BUDGETAIR,No insurance,0.0,0,150,0.0
2017-01-19,2017,1,3,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,745.7117999999999,60,60,1105.7117999999998
2017-01-19,2017,1,3,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,718,0.0
2017-01-19,2017,1,3,Short Haul,CHEAPTICKETSNL,Travel Insurance,134.328,11,11,200.32799999999997
2017-01-19,2017,1,3,Short Haul,VLIEGWINKEL,Cancellation Insurance,93.69319999999999,7,7,135.6932
2017-01-19,2017,1,3,Short Haul,VLIEGWINKEL,No insurance,0.0,0,146,0.0
2017-01-19,2017,1,3,Short Haul,VLIEGWINKEL,Travel Insurance,9.744,2,2,21.744
2017-01-20,2017,1,3,Long Haul,BUDGETAIR,Cancellation Insurance,181.16879999999998,6,6,217.16879999999998
2017-01-20,2017,1,3,Long Haul,BUDGETAIR,No insurance,0.0,0,164,0.0
2017-01-20,2017,1,3,Long Haul,BUDGETAIR,Travel Insurance,93.49599999999998,1,1,99.49599999999998
2017-01-20,2017,1,3,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1357.5073999999997,33,33,1555.5073999999995
2017-01-20,2017,1,3,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,284,0.0
2017-01-20,2017,1,3,Long Haul,CHEAPTICKETSNL,Travel Insurance,116.86999999999999,6,6,152.87
2017-01-20,2017,1,3,Long Haul,VLIEGWINKEL,Cancellation Insurance,190.124,6,6,226.12399999999997
2017-01-20,2017,1,3,Long Haul,VLIEGWINKEL,No insurance,0.0,0,52,0.0
2017-01-20,2017,1,3,Long Haul,VLIEGWINKEL,Travel Insurance,64.728,1,1,70.728
2017-01-20,2017,1,3,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,1,0.0
2017-01-20,2017,1,3,Short Haul,BUDGETAIR,Cancellation Insurance,44.515,2,2,56.515
2017-01-20,2017,1,3,Short Haul,BUDGETAIR,No insurance,0.0,0,147,0.0
2017-01-20,2017,1,3,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,631.6199999999999,47,47,913.6199999999999
2017-01-20,2017,1,3,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,698,0.0
2017-01-20,2017,1,3,Short Haul,CHEAPTICKETSNL,Travel Insurance,165.64800000000002,17,17,267.648
2017-01-20,2017,1,3,Short Haul,VLIEGWINKEL,Cancellation Insurance,98.18239999999999,10,10,158.1824
2017-01-20,2017,1,3,Short Haul,VLIEGWINKEL,No insurance,0.0,0,112,0.0
2017-01-21,2017,1,3,Long Haul,BUDGETAIR,Cancellation Insurance,453.5832,11,11,519.5832
2017-01-21,2017,1,3,Long Haul,BUDGETAIR,No insurance,0.0,0,129,0.0
2017-01-21,2017,1,3,Long Haul,BUDGETAIR,Travel Insurance,52.142,2,2,64.142
2017-01-21,2017,1,3,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1372.9701999999995,34,34,1576.9701999999995
2017-01-21,2017,1,3,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,213,0.0
2017-01-21,2017,1,3,Long Haul,CHEAPTICKETSNL,Travel Insurance,285.882,5,5,315.882
2017-01-21,2017,1,3,Long Haul,VLIEGWINKEL,Cancellation Insurance,248.57639999999998,4,4,272.5764
2017-01-21,2017,1,3,Long Haul,VLIEGWINKEL,No insurance,0.0,0,35,0.0
2017-01-21,2017,1,3,Long Haul,VLIEGWINKEL,Travel Insurance,57.535999999999994,1,1,63.535999999999994
2017-01-21,2017,1,3,Short Haul,BUDGETAIR,Cancellation Insurance,118.4476,7,7,160.44760000000002
2017-01-21,2017,1,3,Short Haul,BUDGETAIR,No insurance,0.0,0,73,0.0
2017-01-21,2017,1,3,Short Haul,BUDGETAIR,Travel Insurance,87.464,2,2,99.464
2017-01-21,2017,1,3,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,426.56679999999994,42,42,678.5668000000001
2017-01-21,2017,1,3,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,597,0.0
2017-01-21,2017,1,3,Short Haul,CHEAPTICKETSNL,Travel Insurance,119.36400000000002,12,12,191.36400000000003
2017-01-21,2017,1,3,Short Haul,VLIEGWINKEL,Cancellation Insurance,68.6314,4,4,92.63139999999999
2017-01-21,2017,1,3,Short Haul,VLIEGWINKEL,No insurance,0.0,0,99,0.0
2017-01-21,2017,1,3,Short Haul,VLIEGWINKEL,Travel Insurance,42.629999999999995,5,5,72.63
2017-01-22,2017,1,3,Long Haul,BUDGETAIR,Cancellation Insurance,247.54399999999995,7,7,289.544
2017-01-22,2017,1,3,Long Haul,BUDGETAIR,No insurance,0.0,0,150,0.0
2017-01-22,2017,1,3,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1574.9204,44,44,1838.9204
2017-01-22,2017,1,3,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,278,0.0
2017-01-22,2017,1,3,Long Haul,CHEAPTICKETSNL,Travel Insurance,456.866,12,12,528.866
2017-01-22,2017,1,3,Long Haul,VLIEGWINKEL,Cancellation Insurance,377.05219999999997,8,8,425.0521999999999
2017-01-22,2017,1,3,Long Haul,VLIEGWINKEL,No insurance,0.0,0,49,0.0
2017-01-22,2017,1,3,Short Haul,BUDGETAIR,Cancellation Insurance,67.715,8,8,115.715
2017-01-22,2017,1,3,Short Haul,BUDGETAIR,No insurance,0.0,0,170,0.0
2017-01-22,2017,1,3,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,680.7286000000001,58,58,1028.7286000000004
2017-01-22,2017,1,3,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,768,0.0
2017-01-22,2017,1,3,Short Haul,CHEAPTICKETSNL,Travel Insurance,192.444,13,13,270.444
2017-01-22,2017,1,3,Short Haul,VLIEGWINKEL,Cancellation Insurance,247.97319999999996,20,20,367.9732
2017-01-22,2017,1,3,Short Haul,VLIEGWINKEL,No insurance,0.0,0,169,0.0
2017-01-22,2017,1,3,Short Haul,VLIEGWINKEL,Travel Insurance,12.179999999999998,2,2,24.179999999999996
2017-01-23,2017,1,4,Long Haul,BUDGETAIR,Cancellation Insurance,508.0684,18,18,616.0684
2017-01-23,2017,1,4,Long Haul,BUDGETAIR,No insurance,0.0,0,177,0.0
2017-01-23,2017,1,4,Long Haul,BUDGETAIR,Travel Insurance,142.04199999999997,4,4,166.042
2017-01-23,2017,1,4,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1360.1986000000002,42,42,1612.1986000000002
2017-01-23,2017,1,4,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,282,0.0
2017-01-23,2017,1,4,Long Haul,CHEAPTICKETSNL,Travel Insurance,501.178,15,15,591.178
2017-01-23,2017,1,4,Long Haul,VLIEGWINKEL,Cancellation Insurance,311.344,6,6,347.344
2017-01-23,2017,1,4,Long Haul,VLIEGWINKEL,No insurance,0.0,0,49,0.0
2017-01-23,2017,1,4,Long Haul,VLIEGWINKEL,Travel Insurance,115.07199999999999,1,1,121.07199999999999
2017-01-23,2017,1,4,No Hual,BUDGETAIR,No insurance,0.0,0,1,0.0
2017-01-23,2017,1,4,No Hual,VLIEGWINKEL,No insurance,0.0,0,1,0.0
2017-01-23,2017,1,4,Short Haul,BUDGETAIR,Cancellation Insurance,164.256,11,11,230.256
2017-01-23,2017,1,4,Short Haul,BUDGETAIR,No insurance,0.0,0,157,0.0
2017-01-23,2017,1,4,Short Haul,BUDGETAIR,Travel Insurance,131.54399999999998,5,5,161.54399999999998
2017-01-23,2017,1,4,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,538.3908,50,50,838.3908000000001
2017-01-23,2017,1,4,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,776,0.0
2017-01-23,2017,1,4,Short Haul,CHEAPTICKETSNL,Travel Insurance,180.26399999999998,16,16,276.264
2017-01-23,2017,1,4,Short Haul,VLIEGWINKEL,Cancellation Insurance,181.5342,18,18,289.5342
2017-01-23,2017,1,4,Short Haul,VLIEGWINKEL,No insurance,0.0,0,163,0.0
2017-01-23,2017,1,4,Short Haul,VLIEGWINKEL,Travel Insurance,21.924,2,2,33.924
2017-01-24,2017,1,4,Long Haul,BUDGETAIR,Cancellation Insurance,507.9292,13,13,585.9292
2017-01-24,2017,1,4,Long Haul,BUDGETAIR,No insurance,0.0,0,160,0.0
2017-01-24,2017,1,4,Long Haul,BUDGETAIR,Travel Insurance,59.333999999999996,3,3,77.334
2017-01-24,2017,1,4,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,919.4565999999999,28,28,1087.4565999999998
2017-01-24,2017,1,4,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,331,0.0
2017-01-24,2017,1,4,Long Haul,CHEAPTICKETSNL,Travel Insurance,256.24399999999997,9,9,310.24399999999997
2017-01-24,2017,1,4,Long Haul,VLIEGWINKEL,Cancellation Insurance,307.73639999999995,9,9,361.73639999999995
2017-01-24,2017,1,4,Long Haul,VLIEGWINKEL,No insurance,0.0,0,54,0.0
2017-01-24,2017,1,4,Long Haul,VLIEGWINKEL,Travel Insurance,68.32399999999998,2,2,80.32399999999998
2017-01-24,2017,1,4,Short Haul,BUDGETAIR,Cancellation Insurance,150.5912,7,7,192.5912
2017-01-24,2017,1,4,Short Haul,BUDGETAIR,No insurance,0.0,0,144,0.0
2017-01-24,2017,1,4,Short Haul,BUDGETAIR,Travel Insurance,19.488,2,2,31.488
2017-01-24,2017,1,4,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,818.1421999999998,59,59,1172.1421999999998
2017-01-24,2017,1,4,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,880,0.0
2017-01-24,2017,1,4,Short Haul,CHEAPTICKETSNL,Travel Insurance,272.832,20,20,392.832
2017-01-24,2017,1,4,Short Haul,VLIEGWINKEL,Cancellation Insurance,149.292,11,11,215.29200000000003
2017-01-24,2017,1,4,Short Haul,VLIEGWINKEL,No insurance,0.0,0,168,0.0
2017-01-24,2017,1,4,Short Haul,VLIEGWINKEL,Travel Insurance,52.95399999999999,4,4,76.954
2017-01-25,2017,1,4,Long Haul,BUDGETAIR,Cancellation Insurance,700.9763999999999,17,17,802.9763999999998
2017-01-25,2017,1,4,Long Haul,BUDGETAIR,No insurance,0.0,0,174,0.0
2017-01-25,2017,1,4,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1665.4410000000003,48,48,1953.4410000000005
2017-01-25,2017,1,4,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,307,0.0
2017-01-25,2017,1,4,Long Haul,CHEAPTICKETSNL,Travel Insurance,508.83399999999995,14,14,592.834
2017-01-25,2017,1,4,Long Haul,VLIEGWINKEL,Cancellation Insurance,296.09579999999994,4,4,320.09579999999994
2017-01-25,2017,1,4,Long Haul,VLIEGWINKEL,No insurance,0.0,0,67,0.0
2017-01-25,2017,1,4,Long Haul,VLIEGWINKEL,Travel Insurance,118.668,2,2,130.668
2017-01-25,2017,1,4,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,1,0.0
2017-01-25,2017,1,4,Short Haul,BUDGETAIR,Cancellation Insurance,177.7816,8,8,225.7816
2017-01-25,2017,1,4,Short Haul,BUDGETAIR,No insurance,0.0,0,132,0.0
2017-01-25,2017,1,4,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,771.5044,65,65,1161.5043999999998
2017-01-25,2017,1,4,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,845,0.0
2017-01-25,2017,1,4,Short Haul,CHEAPTICKETSNL,Travel Insurance,210.19199999999998,16,16,306.192
2017-01-25,2017,1,4,Short Haul,VLIEGWINKEL,Cancellation Insurance,243.44919999999996,16,16,339.4492
2017-01-25,2017,1,4,Short Haul,VLIEGWINKEL,No insurance,0.0,0,143,0.0
2017-01-25,2017,1,4,Short Haul,VLIEGWINKEL,Travel Insurance,58.464,5,5,88.464
2017-01-26,2017,1,4,Long Haul,BUDGETAIR,Cancellation Insurance,66.8682,2,2,78.8682
2017-01-26,2017,1,4,Long Haul,BUDGETAIR,No insurance,0.0,0,130,0.0
2017-01-26,2017,1,4,Long Haul,BUDGETAIR,Travel Insurance,12.585999999999999,1,1,18.586
2017-01-26,2017,1,4,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1317.3655999999999,36,36,1533.3655999999996
2017-01-26,2017,1,4,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,251,0.0
2017-01-26,2017,1,4,Long Haul,CHEAPTICKETSNL,Travel Insurance,249.922,8,8,297.922
2017-01-26,2017,1,4,Long Haul,VLIEGWINKEL,Cancellation Insurance,343.34839999999997,7,7,385.34839999999997
2017-01-26,2017,1,4,Long Haul,VLIEGWINKEL,No insurance,0.0,0,38,0.0
2017-01-26,2017,1,4,Long Haul,VLIEGWINKEL,Travel Insurance,17.98,1,1,23.98
2017-01-26,2017,1,4,Short Haul,BUDGETAIR,Cancellation Insurance,75.9858,6,6,111.9858
2017-01-26,2017,1,4,Short Haul,BUDGETAIR,No insurance,0.0,0,115,0.0
2017-01-26,2017,1,4,Short Haul,BUDGETAIR,Travel Insurance,26.796,2,2,38.796
2017-01-26,2017,1,4,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,626.2665999999998,49,49,920.2665999999998
2017-01-26,2017,1,4,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,723,0.0
2017-01-26,2017,1,4,Short Haul,CHEAPTICKETSNL,Travel Insurance,183.91799999999998,14,14,267.918
2017-01-26,2017,1,4,Short Haul,VLIEGWINKEL,Cancellation Insurance,215.3714,14,14,299.37139999999994
2017-01-26,2017,1,4,Short Haul,VLIEGWINKEL,No insurance,0.0,0,138,0.0
2017-01-26,2017,1,4,Short Haul,VLIEGWINKEL,Travel Insurance,66.99,5,5,96.99000000000001
2017-01-27,2017,1,4,Long Haul,BUDGETAIR,Cancellation Insurance,213.353,6,6,249.353
2017-01-27,2017,1,4,Long Haul,BUDGETAIR,No insurance,0.0,0,144,0.0
2017-01-27,2017,1,4,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,940.8064,29,29,1114.8064000000002
2017-01-27,2017,1,4,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,251,0.0
2017-01-27,2017,1,4,Long Haul,CHEAPTICKETSNL,Travel Insurance,266.104,11,11,332.104
2017-01-27,2017,1,4,Long Haul,VLIEGWINKEL,Cancellation Insurance,610.2701999999998,14,14,694.2701999999998
2017-01-27,2017,1,4,Long Haul,VLIEGWINKEL,No insurance,0.0,0,43,0.0
2017-01-27,2017,1,4,Long Haul,VLIEGWINKEL,Travel Insurance,64.728,2,2,76.728
2017-01-27,2017,1,4,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,3,0.0
2017-01-27,2017,1,4,Short Haul,BUDGETAIR,Cancellation Insurance,28.472199999999997,5,5,58.4722
2017-01-27,2017,1,4,Short Haul,BUDGETAIR,No insurance,0.0,0,117,0.0
2017-01-27,2017,1,4,Short Haul,BUDGETAIR,Travel Insurance,9.744,1,1,15.744
2017-01-27,2017,1,4,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,582.117,45,45,852.117
2017-01-27,2017,1,4,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,748,0.0
2017-01-27,2017,1,4,Short Haul,CHEAPTICKETSNL,Travel Insurance,202.188,13,13,280.188
2017-01-27,2017,1,4,Short Haul,VLIEGWINKEL,Cancellation Insurance,141.6128,12,12,213.61280000000005
2017-01-27,2017,1,4,Short Haul,VLIEGWINKEL,No insurance,0.0,0,117,0.0
2017-01-27,2017,1,4,Short Haul,VLIEGWINKEL,Travel Insurance,143.724,5,5,173.724
2017-01-28,2017,1,4,Long Haul,BUDGETAIR,Cancellation Insurance,253.47159999999997,11,11,319.47159999999997
2017-01-28,2017,1,4,Long Haul,BUDGETAIR,No insurance,0.0,0,110,0.0
2017-01-28,2017,1,4,Long Haul,BUDGETAIR,Travel Insurance,39.556,1,1,45.556
2017-01-28,2017,1,4,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1279.1319999999996,32,32,1471.1319999999996
2017-01-28,2017,1,4,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,237,0.0
2017-01-28,2017,1,4,Long Haul,CHEAPTICKETSNL,Travel Insurance,530.41,7,7,572.41
2017-01-28,2017,1,4,Long Haul,VLIEGWINKEL,Cancellation Insurance,142.158,4,4,166.158
2017-01-28,2017,1,4,Long Haul,VLIEGWINKEL,No insurance,0.0,0,46,0.0
2017-01-28,2017,1,4,No Hual,BUDGETAIR,No insurance,0.0,0,1,0.0
2017-01-28,2017,1,4,Short Haul,BUDGETAIR,Cancellation Insurance,67.32639999999999,4,4,91.32639999999999
2017-01-28,2017,1,4,Short Haul,BUDGETAIR,No insurance,0.0,0,106,0.0
2017-01-28,2017,1,4,Short Haul,BUDGETAIR,Travel Insurance,3.6539999999999995,1,1,9.654
2017-01-28,2017,1,4,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,618.6976,44,44,882.6976000000001
2017-01-28,2017,1,4,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,620,0.0
2017-01-28,2017,1,4,Short Haul,CHEAPTICKETSNL,Travel Insurance,153.46799999999996,11,11,219.46799999999996
2017-01-28,2017,1,4,Short Haul,VLIEGWINKEL,Cancellation Insurance,160.4222,9,9,214.4222
2017-01-28,2017,1,4,Short Haul,VLIEGWINKEL,No insurance,0.0,0,119,0.0
2017-01-28,2017,1,4,Short Haul,VLIEGWINKEL,Travel Insurance,30.449999999999996,3,3,48.45
2017-01-29,2017,1,4,Long Haul,BUDGETAIR,Cancellation Insurance,548.8887999999998,16,16,644.8887999999998
2017-01-29,2017,1,4,Long Haul,BUDGETAIR,No insurance,0.0,0,151,0.0
2017-01-29,2017,1,4,Long Haul,BUDGETAIR,Travel Insurance,91.69800000000001,2,2,103.69800000000001
2017-01-29,2017,1,4,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1879.7915999999996,54,54,2203.7915999999996
2017-01-29,2017,1,4,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,318,0.0
2017-01-29,2017,1,4,Long Haul,CHEAPTICKETSNL,Travel Insurance,498.046,8,8,546.046
2017-01-29,2017,1,4,Long Haul,VLIEGWINKEL,Cancellation Insurance,341.03419999999994,9,9,395.03419999999994
2017-01-29,2017,1,4,Long Haul,VLIEGWINKEL,No insurance,0.0,0,45,0.0
2017-01-29,2017,1,4,Long Haul,VLIEGWINKEL,Travel Insurance,142.04199999999997,2,2,154.04199999999997
2017-01-29,2017,1,4,Short Haul,BUDGETAIR,Cancellation Insurance,97.01079999999999,6,6,133.0108
2017-01-29,2017,1,4,Short Haul,BUDGETAIR,No insurance,0.0,0,143,0.0
2017-01-29,2017,1,4,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,1318.7982000000004,84,84,1822.7982000000006
2017-01-29,2017,1,4,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,934,0.0
2017-01-29,2017,1,4,Short Haul,CHEAPTICKETSNL,Travel Insurance,219.24,13,13,297.23999999999995
2017-01-29,2017,1,4,Short Haul,VLIEGWINKEL,Cancellation Insurance,289.739,21,21,415.739
2017-01-29,2017,1,4,Short Haul,VLIEGWINKEL,No insurance,0.0,0,167,0.0
2017-01-29,2017,1,4,Short Haul,VLIEGWINKEL,Travel Insurance,70.644,5,5,100.644
2017-01-30,2017,1,5,Long Haul,BUDGETAIR,Cancellation Insurance,651.4154,19,19,765.4154
2017-01-30,2017,1,5,Long Haul,BUDGETAIR,No insurance,0.0,0,171,0.0
2017-01-30,2017,1,5,Long Haul,BUDGETAIR,Travel Insurance,55.73799999999999,1,1,61.73799999999999
2017-01-30,2017,1,5,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1173.4676000000002,38,38,1401.4676000000002
2017-01-30,2017,1,5,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,305,0.0
2017-01-30,2017,1,5,Long Haul,CHEAPTICKETSNL,Travel Insurance,234.72599999999997,10,10,294.726
2017-01-30,2017,1,5,Long Haul,VLIEGWINKEL,Cancellation Insurance,293.0043999999999,7,7,335.0043999999999
2017-01-30,2017,1,5,Long Haul,VLIEGWINKEL,No insurance,0.0,0,49,0.0
2017-01-30,2017,1,5,Long Haul,VLIEGWINKEL,Travel Insurance,43.152,1,1,49.152
2017-01-30,2017,1,5,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,1,0.0
